F:\NT_Info\data\handwrite\word_handwrite\train\003\00340084036.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340084036.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140003063.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140003063.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640044034.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640044034.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140045003.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140045003.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540090003.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540090003.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840070023.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840070023.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440071022.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440071022.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840008046.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840008046.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540021054.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540021054.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240060036.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240060036.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340001010.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340001010.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340051027.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340051027.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440044016.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440044016.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140080023.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140080023.json
