F:\NT_Info\data\handwrite\word_handwrite\train\014\01440027013.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440027013.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340089021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340089021.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040028034.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040028034.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440080028.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440080028.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440051003.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440051003.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140073012.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140073012.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640010034.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640010034.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540042001.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540042001.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340071033.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340071033.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140006053.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140006053.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440018065.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440018065.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640003021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640003021.json
F:\NT_Info\data\handwrite\word_handwrite\train\007\00740024004.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\007\00740024004.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840002029.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840002029.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640041030.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640041030.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540007064.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540007064.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040010025.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040010025.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240090029.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240090029.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140009049.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140009049.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640015022.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640015022.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440025067.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440025067.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340018020.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340018020.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040077026.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040077026.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340020055.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340020055.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540041040.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540041040.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540068027.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540068027.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440059039.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440059039.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240023058.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240023058.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940012060.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940012060.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540028055.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540028055.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440018050.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440018050.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540058033.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540058033.json
F:\NT_Info\data\handwrite\word_handwrite\train\005\00540088026.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\005\00540088026.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040033021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040033021.json
F:\NT_Info\data\handwrite\word_handwrite\train\005\00540096023.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\005\00540096023.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240002037.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240002037.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440011017.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440011017.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240049035.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240049035.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340095020.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340095020.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040082023.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040082023.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840090001.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840090001.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140090031.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140090031.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940022056.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940022056.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011056.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011056.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240023052.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240023052.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840093027.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840093027.json
