F:\NT_Info\data\handwrite\word_handwrite\train\013\01340008036.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340008036.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840006039.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840006039.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240031036.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240031036.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240021025.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240021025.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940060023.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940060023.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140047021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140047021.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540064027.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540064027.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940028026.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940028026.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240066033.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240066033.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340030013.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340030013.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540048013.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540048013.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540060009.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540060009.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040045011.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040045011.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840082009.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840082009.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440051035.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440051035.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140035001.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140035001.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040065035.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040065035.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640072024.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640072024.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240025048.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240025048.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340092005.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340092005.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240058008.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240058008.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340029059.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340029059.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011031.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011031.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140008021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140008021.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140036002.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140036002.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440089004.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440089004.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640001021.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640001021.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940061002.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940061002.json
F:\NT_Info\data\handwrite\word_handwrite\train\007\00740037006.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\007\00740037006.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440002014.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440002014.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340046024.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340046024.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140052013.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140052013.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440008011.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440008011.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440063011.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440063011.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140033006.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140033006.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440012046.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440012046.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240082014.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240082014.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340087037.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340087037.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440043049.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440043049.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940040050.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940040050.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040018008.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040018008.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840028055.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840028055.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240019004.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240019004.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340045050.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340045050.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011046.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540011046.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240072031.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240072031.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240044009.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240044009.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940022027.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940022027.json
F:\NT_Info\data\handwrite\word_handwrite\train\005\00540015002.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\005\00540015002.json
F:\NT_Info\data\handwrite\word_handwrite\train\014\01440095026.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\014\01440095026.json
F:\NT_Info\data\handwrite\word_handwrite\train\007\00740072022.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\007\00740072022.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540097017.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540097017.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140026013.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140026013.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440004047.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440004047.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840036067.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840036067.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540002058.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540002058.json
F:\NT_Info\data\handwrite\word_handwrite\train\006\00640001001.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\006\00640001001.json
F:\NT_Info\data\handwrite\word_handwrite\train\010\01040033022.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\010\01040033022.json
F:\NT_Info\data\handwrite\word_handwrite\train\008\00840008032.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\008\00840008032.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240033059.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240033059.json
F:\NT_Info\data\handwrite\word_handwrite\train\013\01340005043.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\013\01340005043.json
F:\NT_Info\data\handwrite\word_handwrite\train\002\00240058031.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\002\00240058031.json
F:\NT_Info\data\handwrite\word_handwrite\train\001\00140016059.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\001\00140016059.json
F:\NT_Info\data\handwrite\word_handwrite\train\009\00940005036.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\009\00940005036.json
F:\NT_Info\data\handwrite\word_handwrite\train\004\00440064006.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\004\00440064006.json
F:\NT_Info\data\handwrite\word_handwrite\train\005\00540062014.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\005\00540062014.json
F:\NT_Info\data\handwrite\word_handwrite\train\011\01140004020.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\011\01140004020.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240019042.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240019042.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540008045.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540008045.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240036058.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240036058.json
F:\NT_Info\data\handwrite\word_handwrite\train\003\00340009043.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\003\00340009043.json
F:\NT_Info\data\handwrite\word_handwrite\train\005\00540018017.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\005\00540018017.json
F:\NT_Info\data\handwrite\word_handwrite\train\015\01540010060.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\015\01540010060.json
F:\NT_Info\data\handwrite\word_handwrite\train\012\01240094003.jpg,F:\NT_Info\data\handwrite\word_handwrite\train\012\01240094003.json
